Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,PCT_SE_A03001_002,PCT_SE_A03001_003,PCT_SE_A03001_004,PCT_SE_A03001_005,PCT_SE_A03001_006,PCT_SE_A03001_007,PCT_SE_A03001_008,SE_A14006_001,SE_B18002_001,SE_B18002_002,SE_B18002_003,PCT_SE_B18002_002,PCT_SE_B18002_003
6037131200,14000US06037131200,Census Tract 1312,"Census Tract 1312, Los Angeles County, California",ca,140,0,ACSSF,4121,,,,,6,37,,,,131200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3129,7181.781,0.435685802,3129,2164,210,0,341,0,291,123,69.16,6.71,0,10.9,0,9.3,3.93,69250,361,124,176,34.35,48.75
6037131300,14000US06037131300,Census Tract 1313,"Census Tract 1313, Los Angeles County, California",ca,140,0,ACSSF,4122,,,,,6,37,,,,131300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5430,12579.16,0.431666479,5430,3182,156,0,739,47,1209,97,58.6,2.87,0,13.61,0.87,22.27,1.79,68077,335,61,154,18.21,45.97
6037131400,14000US06037131400,Census Tract 1314,"Census Tract 1314, Los Angeles County, California",ca,140,0,ACSSF,4123,,,,,6,37,,,,131400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6409,14992.88,0.427469548,6409,2966,415,57,1309,0,1481,181,46.28,6.48,0.89,20.42,0,23.11,2.82,65255,1008,174,394,17.26,39.09
6037131600,14000US06037131600,Census Tract 1316,"Census Tract 1316, Los Angeles County, California",ca,140,0,ACSSF,4124,,,,,6,37,,,,131600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5270,6248.354,0.843422054,5270,2849,28,66,743,0,1410,174,54.06,0.53,1.25,14.1,0,26.76,3.3,68214,468,80,147,17.09,31.41
6037131701,14000US06037131701,Census Tract 1317.01,"Census Tract 1317.01, Los Angeles County, California",ca,140,0,ACSSF,4125,,,,,6,37,,,,131701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5214,20471.23,0.254698863,5214,2862,504,35,503,0,956,354,54.89,9.67,0.67,9.65,0,18.34,6.79,53561,1042,220,382,21.11,36.66
6037131702,14000US06037131702,Census Tract 1317.02,"Census Tract 1317.02, Los Angeles County, California",ca,140,0,ACSSF,4126,,,,,6,37,,,,131702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3725,13449.82,0.276955337,3725,1876,531,50,516,0,537,215,50.36,14.26,1.34,13.85,0,14.42,5.77,67054,337,62,161,18.4,47.77
6037131800,14000US06037131800,Census Tract 1318,"Census Tract 1318, Los Angeles County, California",ca,140,0,ACSSF,4127,,,,,6,37,,,,131800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6141,12089.71,0.507952546,6141,3234,415,28,747,0,1350,367,52.66,6.76,0.46,12.16,0,21.98,5.98,61758,1000,305,306,30.5,30.6
6037131900,14000US06037131900,Census Tract 1319,"Census Tract 1319, Los Angeles County, California",ca,140,0,ACSSF,4128,,,,,6,37,,,,131900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4824,9478.031,0.508966451,4824,2736,253,11,246,0,1325,253,56.72,5.24,0.23,5.1,0,27.47,5.24,75255,407,138,120,33.91,29.48
6037132001,14000US06037132001,Census Tract 1320.01,"Census Tract 1320.01, Los Angeles County, California",ca,140,0,ACSSF,4129,,,,,6,37,,,,132001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3613,9660.522,0.373996327,3613,1892,157,0,625,0,580,359,52.37,4.35,0,17.3,0,16.05,9.94,75000,425,81,93,19.06,21.88
6037132002,14000US06037132002,Census Tract 1320.02,"Census Tract 1320.02, Los Angeles County, California",ca,140,0,ACSSF,4130,,,,,6,37,,,,132002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3250,5260.203,0.617846878,3250,2028,174,0,122,20,678,228,62.4,5.35,0,3.75,0.62,20.86,7.02,102989,437,122,162,27.92,37.07
6037132101,14000US06037132101,Census Tract 1321.01,"Census Tract 1321.01, Los Angeles County, California",ca,140,0,ACSSF,4131,,,,,6,37,,,,132101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4555,14555.29,0.312944693,4555,1892,493,71,407,0,1530,162,41.54,10.82,1.56,8.94,0,33.59,3.56,72908,926,330,222,35.64,23.97
6037132102,14000US06037132102,Census Tract 1321.02,"Census Tract 1321.02, Los Angeles County, California",ca,140,0,ACSSF,4132,,,,,6,37,,,,132102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5780,10916.51,0.52947311,5780,2833,335,6,962,0,1487,157,49.01,5.8,0.1,16.64,0,25.73,2.72,50664,1182,252,447,21.32,37.82
6037132300,14000US06037132300,Census Tract 1323,"Census Tract 1323, Los Angeles County, California",ca,140,0,ACSSF,4133,,,,,6,37,,,,132300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7601,15396.91,0.493670627,7601,4422,103,89,1130,0,1755,102,58.18,1.36,1.17,14.87,0,23.09,1.34,42708,1763,610,465,34.6,26.38
6037132501,14000US06037132501,Census Tract 1325.01,"Census Tract 1325.01, Los Angeles County, California",ca,140,0,ACSSF,4134,,,,,6,37,,,,132501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4539,16805.48,0.270090441,4539,3001,118,0,340,9,927,144,66.12,2.6,0,7.49,0.2,20.42,3.17,53828,700,171,254,24.43,36.29
6037132502,14000US06037132502,Census Tract 1325.02,"Census Tract 1325.02, Los Angeles County, California",ca,140,0,ACSSF,4135,,,,,6,37,,,,132502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4085,17218.98,0.237238165,4085,2627,216,0,445,0,568,229,64.31,5.29,0,10.89,0,13.9,5.61,59917,705,174,338,24.68,47.94
6037132700,14000US06037132700,Census Tract 1327,"Census Tract 1327, Los Angeles County, California",ca,140,0,ACSSF,4136,,,,,6,37,,,,132700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5048,9973.688,0.506131689,5048,3085,33,0,457,23,1322,128,61.11,0.65,0,9.05,0.46,26.19,2.54,68553,718,155,237,21.59,33.01
6037132900,14000US06037132900,Census Tract 1329,"Census Tract 1329, Los Angeles County, California",ca,140,0,ACSSF,4137,,,,,6,37,,,,132900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3679,8042.131,0.457465826,3679,2722,82,0,411,0,284,180,73.99,2.23,0,11.17,0,7.72,4.89,80202,476,118,196,24.79,41.18
6037133000,14000US06037133000,Census Tract 1330,"Census Tract 1330, Los Angeles County, California",ca,140,0,ACSSF,4138,,,,,6,37,,,,133000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4449,11555.35,0.385016456,4449,2924,164,0,562,0,744,55,65.72,3.69,0,12.63,0,16.72,1.24,67782,435,55,211,12.64,48.51
6037133100,14000US06037133100,Census Tract 1331,"Census Tract 1331, Los Angeles County, California",ca,140,0,ACSSF,4139,,,,,6,37,,,,133100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5578,9559.156,0.583524325,5578,4098,286,28,474,0,614,78,73.47,5.13,0.5,8.5,0,11.01,1.4,51417,1180,239,427,20.25,36.19
6037134001,14000US06037134001,Census Tract 1340.01,"Census Tract 1340.01, Los Angeles County, California",ca,140,0,ACSSF,4140,,,,,6,37,,,,134001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3936,17535.92,0.22445355,3936,1929,0,0,215,0,1702,90,49.01,0,0,5.46,0,43.24,2.29,57061,633,157,184,24.8,29.07
6037134002,14000US06037134002,Census Tract 1340.02,"Census Tract 1340.02, Los Angeles County, California",ca,140,0,ACSSF,4141,,,,,6,37,,,,134002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3836,13411.42,0.286024877,3836,2284,56,62,302,0,1075,57,59.54,1.46,1.62,7.87,0,28.02,1.49,53594,575,125,258,21.74,44.87
6037134101,14000US06037134101,Census Tract 1341.01,"Census Tract 1341.01, Los Angeles County, California",ca,140,0,ACSSF,4142,,,,,6,37,,,,134101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5469,13290.44,0.411498818,5469,1798,272,0,1255,0,1872,272,32.88,4.97,0,22.95,0,34.23,4.97,66360,560,176,193,31.43,34.46
6037134103,14000US06037134103,Census Tract 1341.03,"Census Tract 1341.03, Los Angeles County, California",ca,140,0,ACSSF,4143,,,,,6,37,,,,134103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4543,11303.8,0.401900318,4543,2317,225,8,725,62,1174,32,51,4.95,0.18,15.96,1.36,25.84,0.7,76250,514,142,152,27.63,29.57
6037134104,14000US06037134104,Census Tract 1341.04,"Census Tract 1341.04, Los Angeles County, California",ca,140,0,ACSSF,4144,,,,,6,37,,,,134104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4635,18526.21,0.250186101,4635,1629,259,0,1408,0,1208,131,35.15,5.59,0,30.38,0,26.06,2.83,57355,767,227,233,29.6,30.38
6037134201,14000US06037134201,Census Tract 1342.01,"Census Tract 1342.01, Los Angeles County, California",ca,140,0,ACSSF,4145,,,,,6,37,,,,134201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4542,8060.687,0.563475584,4542,2425,117,80,675,0,1042,203,53.39,2.58,1.76,14.86,0,22.94,4.47,90528,323,89,131,27.55,40.56
6037134302,14000US06037134302,Census Tract 1343.02,"Census Tract 1343.02, Los Angeles County, California",ca,140,0,ACSSF,4146,,,,,6,37,,,,134302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3824,7620.73,0.501789197,3824,2503,75,0,533,0,450,263,65.46,1.96,0,13.94,0,11.77,6.88,95833,164,40,28,24.39,17.07
6037134303,14000US06037134303,Census Tract 1343.03,"Census Tract 1343.03, Los Angeles County, California",ca,140,0,ACSSF,4147,,,,,6,37,,,,134303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5723,9436.689,0.606462655,5723,3266,280,72,846,0,1056,203,57.07,4.89,1.26,14.78,0,18.45,3.55,88526,452,108,141,23.89,31.19
6037134304,14000US06037134304,Census Tract 1343.04,"Census Tract 1343.04, Los Angeles County, California",ca,140,0,ACSSF,4148,,,,,6,37,,,,134304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3034,7700.593,0.393995648,3034,1535,120,0,780,0,555,44,50.59,3.96,0,25.71,0,18.29,1.45,73152,283,56,95,19.79,33.57
6037134305,14000US06037134305,Census Tract 1343.05,"Census Tract 1343.05, Los Angeles County, California",ca,140,0,ACSSF,4149,,,,,6,37,,,,134305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4319,31283.13,0.138061644,4319,1260,93,0,281,10,2536,139,29.17,2.15,0,6.51,0.23,58.72,3.22,40000,1117,424,339,37.96,30.35
6037134306,14000US06037134306,Census Tract 1343.06,"Census Tract 1343.06, Los Angeles County, California",ca,140,0,ACSSF,4150,,,,,6,37,,,,134306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4111,17178.42,0.23931192,4111,2139,336,25,541,0,964,106,52.03,8.17,0.61,13.16,0,23.45,2.58,73516,891,269,164,30.19,18.41
6037134421,14000US06037134421,Census Tract 1344.21,"Census Tract 1344.21, Los Angeles County, California",ca,140,0,ACSSF,4151,,,,,6,37,,,,134421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3957,4801.247,0.824160961,3957,3243,147,80,329,0,24,134,81.96,3.71,2.02,8.31,0,0.61,3.39,131250,82,10,0,12.2,0
6037134422,14000US06037134422,Census Tract 1344.22,"Census Tract 1344.22, Los Angeles County, California",ca,140,0,ACSSF,4152,,,,,6,37,,,,134422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4812,5330.119,0.902794144,4812,3298,117,26,878,0,264,229,68.54,2.43,0.54,18.25,0,5.49,4.76,108929,231,106,44,45.89,19.05
6037134423,14000US06037134423,Census Tract 1344.23,"Census Tract 1344.23, Los Angeles County, California",ca,140,0,ACSSF,4153,,,,,6,37,,,,134423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3531,5859.739,0.602586576,3531,2497,250,15,534,11,14,210,70.72,7.08,0.42,15.12,0.31,0.4,5.95,100427,245,36,131,14.69,53.47
6037134424,14000US06037134424,Census Tract 1344.24,"Census Tract 1344.24, Los Angeles County, California",ca,140,0,ACSSF,4154,,,,,6,37,,,,134424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2844,1984.891,1.432824013,2844,2034,18,0,613,0,65,114,71.52,0.63,0,21.55,0,2.29,4.01,141875,31,23,4,74.19,12.9
6037134520,14000US06037134520,Census Tract 1345.20,"Census Tract 1345.20, Los Angeles County, California",ca,140,0,ACSSF,4155,,,,,6,37,,,,134520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6072,16543.63,0.3670295,6072,3118,150,72,574,11,2032,115,51.35,2.47,1.19,9.45,0.18,33.47,1.89,41894,1564,434,536,27.75,34.27
6037134521,14000US06037134521,Census Tract 1345.21,"Census Tract 1345.21, Los Angeles County, California",ca,140,0,ACSSF,4156,,,,,6,37,,,,134521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3687,27145.16,0.13582534,3687,1704,15,0,282,0,1674,12,46.22,0.41,0,7.65,0,45.4,0.33,51932,611,213,222,34.86,36.33
6037134522,14000US06037134522,Census Tract 1345.22,"Census Tract 1345.22, Los Angeles County, California",ca,140,0,ACSSF,4157,,,,,6,37,,,,134522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4305,18120.9,0.237570985,4305,2236,198,16,131,0,1626,98,51.94,4.6,0.37,3.04,0,37.77,2.28,37003,1125,326,442,28.98,39.29
6037134710,14000US06037134710,Census Tract 1347.10,"Census Tract 1347.10, Los Angeles County, California",ca,140,0,ACSSF,4158,,,,,6,37,,,,134710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5547,25366.93,0.218670511,5547,1686,152,2,794,37,2674,202,30.39,2.74,0.04,14.31,0.67,48.21,3.64,43708,1249,385,367,30.82,29.38
6037134720,14000US06037134720,Census Tract 1347.20,"Census Tract 1347.20, Los Angeles County, California",ca,140,0,ACSSF,4159,,,,,6,37,,,,134720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4549,11906.46,0.382061616,4549,1712,279,0,719,0,1591,248,37.63,6.13,0,15.81,0,34.97,5.45,63510,815,133,322,16.32,39.51
6037134800,14000US06037134800,Census Tract 1348,"Census Tract 1348, Los Angeles County, California",ca,140,0,ACSSF,4160,,,,,6,37,,,,134800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6473,9017.218,0.717848886,6473,3732,271,0,1196,6,1124,144,57.65,4.19,0,18.48,0.09,17.36,2.22,80109,494,215,97,43.52,19.64
6037134901,14000US06037134901,Census Tract 1349.01,"Census Tract 1349.01, Los Angeles County, California",ca,140,0,ACSSF,4161,,,,,6,37,,,,134901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3119,7670.581,0.406618486,3119,2547,118,0,213,0,159,82,81.66,3.78,0,6.83,0,5.1,2.63,68382,456,64,194,14.04,42.54
6037134903,14000US06037134903,Census Tract 1349.03,"Census Tract 1349.03, Los Angeles County, California",ca,140,0,ACSSF,4162,,,,,6,37,,,,134903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6435,29525.12,0.217950045,6435,3408,428,0,1064,0,1289,246,52.96,6.65,0,16.53,0,20.03,3.82,63185,2614,700,721,26.78,27.58
6037134904,14000US06037134904,Census Tract 1349.04,"Census Tract 1349.04, Los Angeles County, California",ca,140,0,ACSSF,4163,,,,,6,37,,,,134904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4272,10722.53,0.398413429,4272,1854,187,54,407,0,1589,181,43.4,4.38,1.26,9.53,0,37.2,4.24,44774,774,171,311,22.09,40.18
6037134905,14000US06037134905,Census Tract 1349.05,"Census Tract 1349.05, Los Angeles County, California",ca,140,0,ACSSF,4164,,,,,6,37,,,,134905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4354,4359.472,0.998744782,4354,2773,552,0,625,0,63,341,63.69,12.68,0,14.35,0,1.45,7.83,79985,1986,451,583,22.71,29.36
6037135102,14000US06037135102,Census Tract 1351.02,"Census Tract 1351.02, Los Angeles County, California",ca,140,0,ACSSF,4165,,,,,6,37,,,,135102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3924,6147.291,0.638329985,3924,2878,176,29,455,0,220,166,73.34,4.49,0.74,11.6,0,5.61,4.23,127721,229,88,37,38.43,16.16
6037135111,14000US06037135111,Census Tract 1351.11,"Census Tract 1351.11, Los Angeles County, California",ca,140,0,ACSSF,4166,,,,,6,37,,,,135111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3496,8825.066,0.396144306,3496,2172,110,0,931,77,128,78,62.13,3.15,0,26.63,2.2,3.66,2.23,100911,487,124,64,25.46,13.14
6037135113,14000US06037135113,Census Tract 1351.13,"Census Tract 1351.13, Los Angeles County, California",ca,140,0,ACSSF,4167,,,,,6,37,,,,135113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3268,13151.19,0.248494588,3268,1900,239,9,452,42,313,313,58.14,7.31,0.28,13.83,1.29,9.58,9.58,75833,1160,287,287,24.74,24.74
6037135114,14000US06037135114,Census Tract 1351.14,"Census Tract 1351.14, Los Angeles County, California",ca,140,0,ACSSF,4168,,,,,6,37,,,,135114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5019,10273.34,0.488546279,5019,3046,189,18,1521,0,117,128,60.69,3.77,0.36,30.3,0,2.33,2.55,60101,2295,553,540,24.1,23.53
6037135201,14000US06037135201,Census Tract 1352.01,"Census Tract 1352.01, Los Angeles County, California",ca,140,0,ACSSF,4169,,,,,6,37,,,,135201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2900,4904.499,0.591293859,2900,1859,277,5,496,3,146,114,64.1,9.55,0.17,17.1,0.1,5.03,3.93,107407,183,59,75,32.24,40.98
6037135202,14000US06037135202,Census Tract 1352.02,"Census Tract 1352.02, Los Angeles County, California",ca,140,0,ACSSF,4170,,,,,6,37,,,,135202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4597,6754.847,0.680548327,4597,3201,140,33,723,0,291,209,69.63,3.05,0.72,15.73,0,6.33,4.55,108500,244,71,94,29.1,38.52
6037135203,14000US06037135203,Census Tract 1352.03,"Census Tract 1352.03, Los Angeles County, California",ca,140,0,ACSSF,4171,,,,,6,37,,,,135203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7674,4415.403,1.738006508,7674,5745,165,0,1400,0,59,305,74.86,2.15,0,18.24,0,0.77,3.97,115519,419,32,78,7.64,18.62
6037137000,14000US06037137000,Census Tract 1370,"Census Tract 1370, Los Angeles County, California",ca,140,0,ACSSF,4172,,,,,6,37,,,,137000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4992,4301.433,1.160543601,4992,4028,306,24,320,6,74,234,80.69,6.13,0.48,6.41,0.12,1.48,4.69,115402,302,57,160,18.87,52.98
6037137103,14000US06037137103,Census Tract 1371.03,"Census Tract 1371.03, Los Angeles County, California",ca,140,0,ACSSF,4173,,,,,6,37,,,,137103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5311,18106.04,0.293327614,5311,3997,256,22,945,0,62,29,75.26,4.82,0.41,17.79,0,1.17,0.55,76906,1189,403,189,33.89,15.9
6037137104,14000US06037137104,Census Tract 1371.04,"Census Tract 1371.04, Los Angeles County, California",ca,140,0,ACSSF,4174,,,,,6,37,,,,137104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2889,2917.421,0.990258256,2889,2402,62,0,189,0,56,180,83.14,2.15,0,6.54,0,1.94,6.23,103799,218,49,103,22.48,47.25
6037137201,14000US06037137201,Census Tract 1372.01,"Census Tract 1372.01, Los Angeles County, California",ca,140,0,ACSSF,4175,,,,,6,37,,,,137201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6063,7887.666,0.768668426,6063,3824,285,0,644,0,1053,257,63.07,4.7,0,10.62,0,17.37,4.24,75988,1328,321,346,24.17,26.05
6037137301,14000US06037137301,Census Tract 1373.01,"Census Tract 1373.01, Los Angeles County, California",ca,140,0,ACSSF,4176,,,,,6,37,,,,137301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2354,3807.374,0.618273907,2354,1888,89,1,181,0,38,157,80.2,3.78,0.04,7.69,0,1.61,6.67,152188,54,0,5,0,9.26
6037137302,14000US06037137302,Census Tract 1373.02,"Census Tract 1373.02, Los Angeles County, California",ca,140,0,ACSSF,4177,,,,,6,37,,,,137302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4406,4663.681,0.944747234,4406,3655,53,0,467,18,30,183,82.96,1.2,0,10.6,0.41,0.68,4.15,134971,189,104,22,55.03,11.64
6037137401,14000US06037137401,Census Tract 1374.01,"Census Tract 1374.01, Los Angeles County, California",ca,140,0,ACSSF,4178,,,,,6,37,,,,137401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4403,4826.329,0.912287624,4403,3518,198,97,415,0,6,169,79.9,4.5,2.2,9.43,0,0.14,3.84,109821,465,83,106,17.85,22.8
6037137402,14000US06037137402,Census Tract 1374.02,"Census Tract 1374.02, Los Angeles County, California",ca,140,0,ACSSF,4179,,,,,6,37,,,,137402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4887,4106.499,1.190064973,4887,4439,151,0,233,0,51,13,90.83,3.09,0,4.77,0,1.04,0.27,100781,566,171,248,30.21,43.82
6037137501,14000US06037137501,Census Tract 1375.01,"Census Tract 1375.01, Los Angeles County, California",ca,140,0,ACSSF,4180,,,,,6,37,,,,137501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4516,4651.734,0.970820714,4516,3421,343,7,277,0,275,193,75.75,7.6,0.16,6.13,0,6.09,4.27,85089,1184,274,340,23.14,28.72
6037137502,14000US06037137502,Census Tract 1375.02,"Census Tract 1375.02, Los Angeles County, California",ca,140,0,ACSSF,4181,,,,,6,37,,,,137502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4823,5976.165,0.80703926,4823,3352,553,28,272,0,283,335,69.5,11.47,0.58,5.64,0,5.87,6.95,99836,680,146,237,21.47,34.85
6037137504,14000US06037137504,Census Tract 1375.04,"Census Tract 1375.04, Los Angeles County, California",ca,140,0,ACSSF,4182,,,,,6,37,,,,137504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2073,1399.077,1.481691035,2073,1920,19,27,33,0,4,70,92.62,0.92,1.3,1.59,0,0.19,3.38,158500,18,0,9,0,50
6037138000,14000US06037138000,Census Tract 1380,"Census Tract 1380, Los Angeles County, California",ca,140,0,ACSSF,4183,,,,,6,37,,,,138000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4673,2706.28,1.726724603,4673,3668,334,11,333,0,123,204,78.49,7.15,0.24,7.13,0,2.63,4.37,128026,308,11,119,3.57,38.64
6037139001,14000US06037139001,Census Tract 1390.01,"Census Tract 1390.01, Los Angeles County, California",ca,140,0,ACSSF,4184,,,,,6,37,,,,139001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5618,11736.31,0.478685229,5618,4610,82,0,412,0,3,511,82.06,1.46,0,7.33,0,0.05,9.1,80156,1107,284,326,25.65,29.45
6037139200,14000US06037139200,Census Tract 1392,"Census Tract 1392, Los Angeles County, California",ca,140,0,ACSSF,4185,,,,,6,37,,,,139200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5840,13129.45,0.444801675,5840,4486,153,0,840,0,270,91,76.82,2.62,0,14.38,0,4.62,1.56,67420,932,307,293,32.94,31.44
6037139301,14000US06037139301,Census Tract 1393.01,"Census Tract 1393.01, Los Angeles County, California",ca,140,0,ACSSF,4186,,,,,6,37,,,,139301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4590,4148.454,1.1064364,4590,3100,233,0,761,0,306,190,67.54,5.08,0,16.58,0,6.67,4.14,105192,180,8,79,4.44,43.89
6037139302,14000US06037139302,Census Tract 1393.02,"Census Tract 1393.02, Los Angeles County, California",ca,140,0,ACSSF,4187,,,,,6,37,,,,139302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5549,42484.05,0.130613733,5549,3519,489,10,413,0,750,368,63.42,8.81,0.18,7.44,0,13.52,6.63,51157,1637,396,530,24.19,32.38
6037139303,14000US06037139303,Census Tract 1393.03,"Census Tract 1393.03, Los Angeles County, California",ca,140,0,ACSSF,4188,,,,,6,37,,,,139303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4393,27379.15,0.16045055,4393,3085,509,0,226,0,387,186,70.23,11.59,0,5.14,0,8.81,4.23,53297,1274,471,375,36.97,29.43
6037139401,14000US06037139401,Census Tract 1394.01,"Census Tract 1394.01, Los Angeles County, California",ca,140,0,ACSSF,4189,,,,,6,37,,,,139401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2795,7978.997,0.350294673,2795,2415,48,0,173,0,85,74,86.4,1.72,0,6.19,0,3.04,2.65,63048,1050,255,389,24.29,37.05
6037139402,14000US06037139402,Census Tract 1394.02,"Census Tract 1394.02, Los Angeles County, California",ca,140,0,ACSSF,4190,,,,,6,37,,,,139402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2889,3061.705,0.943592017,2889,2445,179,6,86,0,91,82,84.63,6.2,0.21,2.98,0,3.15,2.84,128529,158,5,73,3.16,46.2
6037139502,14000US06037139502,Census Tract 1395.02,"Census Tract 1395.02, Los Angeles County, California",ca,140,0,ACSSF,4191,,,,,6,37,,,,139502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2856,7061.257,0.404460561,2856,2358,34,0,155,0,159,150,82.56,1.19,0,5.43,0,5.57,5.25,69048,506,215,159,42.49,31.42
